BlockID,BasinID,CentreX,CentreY,CoordX,CoordY,estgw0,gw0mSL,estgwm,gwmmSL
420,1,3700,3724.076697,2699424.148,1248143.875,532.474138,3.787749161,530.180289,5.239710976
421,1,4000,3897.281777,2699724.148,1248317.08,533.4737711,1.20029898,530.9132604,7.708361269
422,1,4300,3724.076697,2700024.148,1248143.875,534.7728346,1.200114324,532.3289403,9.617726371
423,1,4600,3897.281777,2700324.148,1248317.08,535.5999999,1.199902907,533.6984709,12.23396154
424,1,4900,3724.076697,2700624.148,1248143.875,534.3373736,1.199902907,531.9386323,18.1413677
425,1,5200,3897.281777,2700924.148,1248317.08,533.7077103,1.164809792,531.4135853,23.82290115
426,1,5500,3724.076697,2701224.148,1248143.875,532.6081174,1.164809792,530.7183203,29.98167969
427,1,5800,3897.281777,2701524.148,1248317.08,531.8562511,62.75840516,530.3637265,67.35248971
428,1,6100,3724.076697,2701824.148,1248143.875,531.0694769,1.165993386,530.0105143,75.87615237
429,1,6400,3897.281777,2702124.148,1248317.08,530.4283602,1.164809792,529.7787844,114.126621
430,1,6700,3724.076697,2702424.148,1248143.875,529.8751736,1.164809792,529.5588994,137.5544339
431,1,7000,3897.281777,2702724.148,1248317.08,529.3629015,141.9525804,529.3937651,144.4710997
432,1,7300,3724.076697,2703024.148,1248143.875,528.9649143,1.171488755,529.2403564,132.1329769
433,1,7600,3897.281777,2703324.148,1248317.08,528.5582301,1.164809792,529.1148392,172.8378635
434,1,7900,3724.076697,2703624.148,1248143.875,528.2631437,176.3980281,529.0004306,177.8595694
435,1,8200,3897.281777,2703924.148,1248317.08,527.9370302,209.25166,528.9008215,210.6532325
436,1,8500,3724.076697,2704224.148,1248143.875,527.7118437,178.039189,528.8117565,178.9349102
437,1,8800,3897.281777,2704524.148,1248317.08,527.4465417,173.261953,528.7303169,173.8575209
438,1,9100,3724.076697,2704824.148,1248143.875,527.2702584,117.0286074,528.658857,117.421143
439,1,9400,3897.281777,2705124.148,1248317.08,527.0512057,122.7101273,528.590809,122.8914605
440,1,9700,3724.076697,2705424.148,1248143.875,526.9101291,130.5140969,528.5321574,130.6106998
450,1,1600,4243.691937,2697324.148,1248663.49,519.2687636,54.54341288,524.0648511,51.30877525
451,1,1900,4070.486857,2697624.148,1248490.285,520.5390303,44.07250651,525.0431733,41.06793778
452,1,2200,4243.691937,2697924.148,1248663.49,520.7160076,9.670336823,525.2110908,4.802422754
453,1,2500,4070.486857,2698224.148,1248490.285,523.3740681,4.01879734,526.469234,0.044279522
454,1,2800,4243.691937,2698524.148,1248663.49,524.8912542,4.969025331,526.9471915,2.127132863
455,1,3100,4070.486857,2698824.148,1248490.285,528.8721936,1.199902907,528.3259579,4.944312346
456,1,3400,4243.691937,2699124.148,1248663.49,530.8427448,1.209206698,529.1420762,2.682248143
457,1,3700,4070.486857,2699424.148,1248490.285,532.5592695,1.203533845,530.1966182,5.107435839
458,1,4000,4243.691937,2699724.148,1248663.49,534.0101169,1.21686027,530.2871301,8.179086143
459,1,4300,4070.486857,2700024.148,1248490.285,536.1335412,6.33341056,535.0229376,6.85544078
460,1,4600,4243.691937,2700324.148,1248663.49,535.9518614,12.975383,534.2042581,14.40384998
461,1,4900,4070.486857,2700624.148,1248490.285,534.9235219,15.25646182,532.5425725,17.60607617
462,1,5200,4243.691937,2700924.148,1248663.49,533.7500604,40.07620956,531.436589,44.09043808
463,1,5500,4070.486857,2701224.148,1248490.285,532.7624701,53.39640878,530.8267333,58.17326672
464,1,5800,4243.691937,2701524.148,1248663.49,531.7531385,110.4062045,530.3511474,114.0947985
465,1,6100,4070.486857,2701824.148,1248490.285,531.056412,105.3879759,530.040694,108.6484951
466,1,6400,4243.691937,2702124.148,1248663.49,530.2918808,129.7283602,529.7657088,132.2342912
467,1,6700,4070.486857,2702424.148,1248490.285,529.8058641,137.6709639,529.5683125,143.0330388
468,1,7000,4243.691937,2702724.148,1248663.49,529.2300061,165.0976409,529.3816459,167.6859217
469,1,7300,4070.486857,2703024.148,1248490.285,528.8809252,169.2509737,529.2417024,174.9542435
470,1,7600,4243.691937,2703324.148,1248663.49,528.4390295,200.9484728,529.1034205,207.2299128
471,1,7900,4070.486857,2703624.148,1248490.285,528.1797557,212.6699582,528.9979494,219.1236722
472,1,8200,4243.691937,2703924.148,1248663.49,527.8328916,234.5520977,528.8900133,235.689297
473,1,8500,4070.486857,2704224.148,1248490.285,527.6343589,227.8226768,528.8073232,228.6183525
474,1,8800,4243.691937,2704524.148,1248663.49,527.3561767,202.6265036,528.7201235,203.1650116
475,1,9100,4070.486857,2704824.148,1248490.285,527.2001109,145.7360066,528.6534416,146.0222341
476,1,9400,4243.691937,2705124.148,1248663.49,526.9727107,141.5353084,528.5812452,141.6687548
486,1,1300,4416.897017,2697024.148,1248836.695,518.5591673,52.58324405,523.3521488,49.34482085
487,1,1600,4590.102097,2697324.148,1249009.9,517.9406359,32.96674766,522.6110594,29.82227392
488,1,1900,4416.897017,2697624.148,1248836.695,518.9174446,20.86091644,523.8078584,17.43880824
489,1,2200,4590.102097,2697924.148,1249009.9,518.798947,4.67196691,523.8709968,-1.164330179
490,1,2500,4416.897017,2698224.148,1248836.695,521.3381725,7.825089794,525.599611,2.987055634
491,1,2800,4590.102097,2698524.148,1249009.9,522.5549451,1.206376923,525.8840327,0.962633972
492,1,3100,4416.897017,2698824.148,1248836.695,526.7847168,1.208240309,527.429348,1.437318685
493,1,3400,4590.102097,2699124.148,1249009.9,528.4011871,4.339009906,528.3310285,3.188971527
494,1,3700,4416.897017,2699424.148,1248836.695,531.8041526,4.512039449,529.4162957,5.857037651
495,1,4000,4590.102097,2699724.148,1249009.9,533.0578258,18.88011086,530.0255089,21.41449114
496,1,4300,4416.897017,2700024.148,1248836.695,535.693868,7.0241178,532.8762484,9.343751557
497,1,4600,4590.102097,2700324.148,1249009.9,534.9256666,23.33304612,532.1784186,27.64158142
498,1,4900,4416.897017,2700624.148,1248836.695,534.6483824,26.23770938,532.1267309,30.25326906
499,1,5200,4590.102097,2700924.148,1249009.9,533.1129442,58.83053332,531.029682,62.49031799
500,1,5500,4416.897017,2701224.148,1248836.695,532.4792671,86.39944482,530.7024948,89.89083854
501,1,5800,4590.102097,2701524.148,1249009.9,531.3165838,120.9408389,530.2102657,123.8430676
502,1,6100,4416.897017,2701824.148,1248836.695,530.8079929,133.8994288,529.9839234,136.7227433
503,1,6400,4590.102097,2702124.148,1249009.9,529.974363,155.7404082,529.6948068,158.6718598
504,1,6700,4416.897017,2702424.148,1248836.695,529.5995595,166.046059,529.5339467,168.0660533
505,1,7000,4590.102097,2702724.148,1249009.9,528.9897274,195.4554297,529.3369748,197.4078528
506,1,7300,4416.897017,2703024.148,1248836.695,528.711527,190.3612736,529.2169225,192.1312917
508,1,7900,4416.897017,2703624.148,1248836.695,528.0400316,231.0021399,528.9782243,233.355109
509,1,8200,4590.102097,2703924.148,1249009.9,527.6828568,268.9840191,528.8649496,270.451717
510,1,8500,4416.897017,2704224.148,1248836.695,527.5179687,239.1818836,528.7907535,239.8625798
511,1,8800,4590.102097,2704524.148,1249009.9,527.2335877,238.4305384,528.699628,238.8870387
512,1,9100,4416.897017,2704824.148,1248836.695,527.1020651,194.5404785,528.6390984,194.8480811
522,1,1000,4936.512257,2696724.148,1249356.31,517.5213894,38.32713628,522.0393617,35.36063832
523,1,1300,4763.307177,2697024.148,1249183.105,517.5612224,36.87949061,522.0471764,33.93811768
524,1,1600,4936.512257,2697324.148,1249356.31,516.8194399,14.59288925,520.5872308,10.51943587
525,1,1900,4763.307177,2697624.148,1249183.105,517.3391984,4.418764629,521.7317075,-0.765491327
526,1,2200,4936.512257,2697924.148,1249356.31,517.0845694,15.34660013,521.4462137,10.68711966
527,1,2500,4763.307177,2698224.148,1249183.105,519.3154283,1.207198451,524.5090685,6.578769373
528,1,2800,4936.512257,2698524.148,1249356.31,520.7060239,1.240577568,524.1925013,0.434165378
529,1,3100,4763.307177,2698824.148,1249183.105,524.1106238,1.248204555,525.5745461,2.290318754
530,1,3400,4936.512257,2699124.148,1249356.31,525.5724181,11.36044386,527.5628909,8.970442454
531,1,3700,4763.307177,2699424.148,1249183.105,529.6193714,8.783432515,529.3568521,8.224228987
532,1,4000,4936.512257,2699724.148,1249356.31,530.5233868,17.65453915,530.0355196,17.80448041
533,1,4300,4763.307177,2700024.148,1249183.105,533.5065821,19.24164613,530.7738146,21.71942863
534,1,4600,4936.512257,2700324.148,1249356.31,532.6594312,1.164809792,530.7478541,51.08547919
535,1,4900,4763.307177,2700624.148,1249183.105,533.3542098,53.27314765,531.1211919,57.12880813
536,1,5200,4936.512257,2700924.148,1249356.31,531.8668613,1.166018347,530.4988347,60.25449862
537,1,5500,4763.307177,2701224.148,1249183.105,531.7292593,91.18430586,530.4072108,96.36981624
538,1,5800,4936.512257,2701524.148,1249356.31,530.5772425,1.168344856,529.991469,105.528531
539,1,6100,4763.307177,2701824.148,1249183.105,530.3215779,122.0096494,529.854191,127.2268901
540,1,6400,4936.512257,2702124.148,1249356.31,529.4916778,164.9275587,529.5787884,167.5812116
541,1,6700,4763.307177,2702424.148,1249183.105,529.258801,192.8011064,529.4599689,194.8869698
542,1,7000,4936.512257,2702724.148,1249356.31,528.6511669,207.1876465,529.2639735,208.4503122
547,1,8500,4763.307177,2704224.148,1249183.105,527.3644971,268.2119012,528.7623551,268.7830994
559,1,1000,5282.922417,2696724.148,1249702.721,516.9878757,31.6516024,521.1983425,28.88861404
560,1,1300,5109.717337,2697024.148,1249529.515,516.7940282,25.59252979,520.6665015,23.30016513
561,1,1600,5282.922417,2697324.148,1249702.721,516.1013437,5.009273877,518.6396017,1.807065016
562,1,1900,5109.717337,2697624.148,1249529.515,516.1277959,3.162548178,518.222753,-0.102753018
563,1,2200,5282.922417,2697924.148,1249702.721,516.0385617,1.215078686,517.496525,1.043474994
564,1,2500,5109.717337,2698224.148,1249529.515,518.0467063,1.224079823,523.3215007,0.478499284
565,1,2800,5282.922417,2698524.148,1249702.721,520.7589239,8.738483534,524.9600583,4.239941701
566,1,3100,5109.717337,2698824.148,1249529.515,522.3209192,1.229167323,525.3921936,6.367806433
567,1,3400,5282.922417,2699124.148,1249702.721,523.541616,1.202162207,531.5436056,6.92972772
568,1,3700,5109.717337,2699424.148,1249529.515,526.8215371,14.52469346,530.3246595,10.71534049
569,1,4000,5282.922417,2699724.148,1249702.721,527.6983461,33.80521529,530.7901319,32.26986814
570,1,4300,5109.717337,2700024.148,1249529.515,530.6612519,1.164809792,530.3564668,41.17019987
571,1,4600,5282.922417,2700324.148,1249702.721,530.1602885,1.164809792,530.2810397,58.63896027
572,1,4900,5109.717337,2700624.148,1249529.515,531.4385239,1.187816988,530.4177221,53.26894455
573,1,5200,5282.922417,2700924.148,1249702.721,530.31146,69.29509787,530.0794325,72.23390079
574,1,5500,5109.717337,2701224.148,1249529.515,530.6292552,1.170617866,530.0746803,87.17865307
575,1,5800,5282.922417,2701524.148,1249702.721,529.637346,102.7738082,529.7524049,104.5170987
576,1,6100,5109.717337,2701824.148,1249529.515,529.6421025,126.3690556,529.68152,128.1118133
577,1,6400,5282.922417,2702124.148,1249702.721,528.8858784,159.4487176,529.4348888,160.7384445
578,1,6700,5109.717337,2702424.148,1249529.515,528.8044378,191.5152767,529.3555825,192.8373999
594,1,400,5629.332577,2696124.148,1250049.131,517.6794459,37.02619698,522.4732284,33.68853633
595,1,700,5456.127497,2696424.148,1249875.926,517.3075822,35.82810777,521.8478893,32.75211073
596,1,1000,5629.332577,2696724.148,1250049.131,516.6629743,8.68971162,520.7036748,4.156325152
597,1,1300,5456.127497,2697024.148,1249875.926,516.2754218,7.950287058,519.6383354,4.017069959
598,1,1600,5629.332577,2697324.148,1250049.131,515.5142694,5.034887252,517.560062,2.279937974
599,1,1900,5456.127497,2697624.148,1249875.926,515.7427942,1.203819624,516.3484752,-0.760637353
600,1,2200,5629.332577,2697924.148,1250049.131,515.5037581,5.823261875,516.7251016,3.941565099
